,message,message_id,date,remove
600,"🗣 Встречаемся в прямом эфире

Сегодня в 18.00 Василий Олейник выйдет в прямой эфир на нашем YouTube-канале «Деньги не спят», чтобы обсудить все, что происходит на рынках, и поделиться своими идеями — как инвесторам отыгрывать мировую рецессию.

Ссылка на трансляцию https://youtu.be/O7x7vLhmqgQ

Запись будет доступна после эфира.

#деньгинеспят",233617,1660921123,n
601,"🥇 Разыгрываем 1 000 золотых слитков в прямом эфире

❗️В 13:00 мск в Тинькофф Инвестициях стартует розыгрыш сезона

В период турбулентности на рынках неплохо иметь в портфеле защитные активы. Сегодня 1000 участников акции «Золотая Лихорадка с Тинькофф» получат от нас в подарок не просто защитный актив, а настоящий слиток золота. 

Для участия достаточно было с начала июня и до 19 августа включительно приобрести инструменты рынка драгоценных металлов или акции золотодобывающих компаний. Чем больше сделок — тем больше билетов на участие в финальном розыгрыше.

Именно с помощью билетов будем определять победителей. Номера своих билетов ищите через баннер «Золотая Лихорадка» на главной странице в приложении Тинькофф Инвестиции, либо там же в блоке под названием «У вас билетов к розыгрышу» ⚡️

📌 Проверьте свою удачу, следите за розыгрышем по ссылке: https://www.youtube.com/watch?v=e0bcZAiTaXM 

#акция",233639,1660987800,n
602,"😉 Запускаем секретную рассылку от аналитиков и редакторов Тинькофф с самыми проверенными инвестидеями и фан-фактами, которые помогут вам зарабатывать на фондовом рынке. 

Переходите в сообщество, подписывайтесь! Будет интересно.
https://vk.com/investments_tinkoff?w=app5748831_-202887315",233689,1661077800,n
603,"🥩 Китайский гигант по производству, переработке и продаже мяса WH Group отчитался за второй квартал 2022 года. Выручка выросла на 1,8% год к году, до $6,84 млрд. Операционная на 36%, до $569 млн. Чистая прибыль выросла на 28%, до $180 млн.

Плюсы: 
- Географическая диверсификация бизнеса сохранила финансовые показатели в тонусе: рост продаж в США и Европе компенсировал провал китайского сегмента из-за карантинов. Увеличение продаж и доли в общей выручке маржинального сегмента (переработанной продукции) способствовало сильному росту чистой прибыли.

- Спрос на мясную продукцию продолжает оставаться высоким, и цены на нее немного выросли с начала года. Это позволит WH Group генерировать сильные денежные потоки и платить приличные дивиденды (доходность может превысить 3% годовых в гонконгских долларах). В целом в текущих кризисных условиях производители питания выглядят фаворитами благодаря защитному характеру своего бизнеса.

- Акции торгуются в Гонконге, что снижает регуляторные риски. 

Минусы:
- Чистая прибыль оказалась немного ниже ожидаемой из-за укрепления доллара США по отношению к локальным валютам

- Риски новых вспышек ковида в Китае и во всем мире сохраняются. 

📌 Целевая цена, по данным аналитиков Тинькофф Инвестиций, на горизонте года — 8 гонконгских долларов. Потенциал роста — плюс 47%.

Изучить компанию подробнее: https://tinkoff-invest.onelink.me/2065005593/vid2ce02

Не является индивидуальной инвестиционной рекомендацией.",233784,1661158576,n
604,"В каждом из нас горит дух соревнований. Каждую неделю и каждый месяц несколько инвесторов проявляют его, стойко зарабатывая себе хорошую доходность и побеждая в Турнирах. 

Сейчас ваше время вершить судьбу, поэтому предлагаем отправиться в таинственное место под названием Tinkoff_Kombat в Пульсе, чтобы защитить свой портфель от проседания и пообщаться с другими участниками. Там мы публикуем все самые свежие новости о Турнирах, рассказываем об их участниках, показываем топ листы и рисуем мемы, первый, кстати, уже в аккаунте :) 

Подписывайтесь, будет интересно! 
https://tinkoff-invest.onelink.me/2065005593/nr8e5ftc",233826,1661242740,n
605,"💼 Народный портфель — это портфель, ориентированный на российский рынок? 

Пока пользователи инвестсоцсети Пульс с этим тезисом согласны. Наш миллионный счет в плюсе на несколько процентов. На прошлой неделе приобрели на него акции ГК Самолет, Новатэка, Магнита и Лукойла. Знаете, что еще не хватает народному счету? Голосуйте за интересные вам акции по ссылке: https://tinkoff-invest.onelink.me/2065005593/xjisugzu

📌 А вот, что думает о наших последних сделках аналитик Тинькофф Инвестиций Кирилл Комаров: 

«Из этой партии нам нравятся Магнит и Новатэк. Ритейлер очень устойчив в текущей макроэкономической ситуации. У него есть возможность продолжать рост, а возврат к выплате дивидендов для Магнита — лишь вопрос времени. 

Новатэк в свою очередь выигрывает от ценового кризиса на рынке СПГ и должен относительно неплохо переживать влияние санкции по сравнению с другими нефтяниками. Но пока компания расстраивает нас отсутствием своей отчетности.

🛢 По Лукойлу есть только надежды и отчетность по РСБУ. Тут инвесторы пока действуют вслепую. 

А вот относительно дальнейшей динамики рынка недвижимости у нас есть опасения, тут весь позитив, скорее всего, уже в цене, поэтому бумаги ГК Самолет нравятся нам меньше всего из группы».

❗️ Хотите забрать часть от миллионного портфеля и увеличить свой возможный приз в цене? Регистрируйтесь в Пульсе и советуйте нам, какие бумаги купить, а какие продать с народного счета в конкурсном аккаунте. Чем больше рекомендаций — тем больше шансов выиграть, не упустите возможность 😉",233836,1661260544,n
606,"❗Чем американские брокеры отличаются от российских? 

🔥 Также, рекомендуем пройти курс в Академии инвестиций ""Зачем нужен брокер"" по ссылке: https://tinkoff-invest.onelink.me/2065005593/hfqg2e8e",233859,1661357231,n
607,"Российский гигант электронной коммерции отчитался за второй квартал 2022 года, и ему есть, чем порадовать инвесторов.

📌 Товарооборот увеличился практически вдвое (+92% г/г, до 170,6 млрд рублей). 
📌 Выручка подскочила на 58% г/г (до 58,5 млрд руб.).
📌 Скорректированная EBITDA впервые вышла в плюс (188 млн руб. против убытков в 9 млрд руб. год назад).
📌Чистый убыток уменьшился более чем в два раза (до 7,1 млрд руб.).

Самая большая радость для инвесторов — это, конечно же, положительная EBITDA. Компания оптимизировала расходы, а также нарастила долю сторонних продавцов на маркетплейсе до 77% и повысила комиссии до 18%. В итоге комиссионная выручка показала взрывной рост (+179% г/г) и впервые превысила доходы от прямых продаж. Акции отреагировали ростом на 13% в день публикации отчета. 

Добавим, что Ozon продолжает вести переговоры о возможной реструктуризации конвертируемых облигаций номиналом 54,5 млрд рублей. Купонная выплата, назначенная на 24 августа, не состоится.

Мы по-прежнему рекомендуем агрессивным инвесторам покупать акции Ozon. Таргет — 1 950 рублей на горизонте 12 месяцев. Потенциал роста — более 30% с текущих уровней.

Перейти к компании: https://tinkoff-invest.onelink.me/2065005593/kl7kcs6d
#россия #идея",233897,1661436324,n
608,"Кажется, тема диверсификации остается в трендах финансового мира в любое время. С нее начинают, ею заканчивают, о ее подходах спорят. Почему диверсификация — часть стратегии каждого инвестора, а если еще нет, то почему обязательно должна ею стать? 

Сегодня мы ответим на пять самых популярных вопросов о диверсификации вашего портфеля.

Почему нужно диверсифицировать?

Скорее всего, вы слышали о яйцах и корзинах. В чем идея? Если коротко, не стоит вкладывать весь свой капитал в один актив. Все финансовые инструменты подвержены риску, и, инвестируя все деньги только в одну бумагу, вы рискуете потерять все, что у вас есть. 
Разбивая свой портфель на несколько разных активов, вы снижаете риск его просадки, так как падение одного актива будет компенсироваться ростом других. Это и есть диверсификация — снижение риска за счет разнообразия инструментов.

Как выглядит диверсифицированный портфель?

Диверсифицированный портфель — это портфель, состоящий из нескольких классов активов: акций, облигаций, металлов, сырьевых товаров и пр. 
Активы в диверсифицированном портфеле должны по-разному реагировать на экономические циклы и иметь низкую зависимость друг от друга, чтобы в случае падения одного другие продолжили рост или смогли устоять.
К примеру, портфель не будет диверсифицированным, если в его составе десять акций одних нефтегазовых компаний.

Как начать диверсифицировать портфель?

Инвесторы могут создавать диверсифицированные портфели несколькими способами. Можно начать с разных классов активов (акции, облигации, фонды, металлы…) и далее детализировать каждый инструмент отдельно. 
Например, среди акций можно выбрать компании из разных отраслей и инвестировать в разной валюте. Среди облигаций можно рассмотреть ОФЗ и корпоративные облигации — также относящиеся к разным рынкам, отраслям и имеющие разную степень риска. 

Можно ли чрезмерно диверсифицировать портфель?

Разумеется. Если добавление нового актива увеличивает общий риск портфеля или снижает его доходность, вы перестарались. Чрезмерная диверсификация может наступить, когда вы добавляете много взаимосвязанных бумаг, а также когда вы добавляете так много активов, что у вас не хватает времени и сил их отслеживать.

Какая связь между индексами и диверсификацией?

Индексы — показатели, отражающие динамику стоимости определенного набора активов. Индексы существуют как на разные активы, так и на разные отрасли и рынки.

Инвестировать в индексы нельзя, но можно подсмотреть, какие компании входят в интересующий индекс, и инвестировать в те же. Также можно воспользоваться индексными фондами и вместо инвестирования в десятки компаний вложить деньги в одну акцию фонда, который уже включает в себя сотни компаний.

Если вы не нашли ответа на свой вопрос, советуем обратиться к нашему курсу «Секреты диверсификации». Вы не только узнаете, как управлять своим портфелем, отслеживать корреляцию активов и проводить ребалансировку, но также получите примеры готовых сбалансированных портфелей и узнаете, как диверсифицируют крупные инвесторы и что лежит у них в портфеле.

 https://tinkoff-invest.onelink.me/2065005593/4b1s2xtk",233947,1661517443,n
609,"Рублевый Народный портфель обогнал индекс Мосбиржи

📈 По доходности миллионный народный счет, который мы составляем всей нашей инвестсоцсетью Пульс, в несколько раз превысил августовский результат индекса Мосбиржи. По итогам прошлой недели пополнили его акциями компаний Мать и дитя, X5 Retail Group, а также бумагами Алросы и Лукойла. 

📌 Мнение аналитика Тинькофф Инвестиций Кирилла Комарова:

«Ставка на восстановление акций потребительского сектора и здравоохранения выглядит сейчас очень логичной. Но вот в акциях Алросы нам не нравятся риски влияния санкций и в целом тот факт, что это — госкомпания. На наш взгляд, в текущей ситуации госкомпании склонны брать на себя чрезмерную социальную нагрузку, и потому максимизация прибыли у них не в приоритете».

За месяц наш Народный портфель вырос более чем на 4%. Стартовала последняя неделя конкурса! Хотите выиграть часть от итоговой суммы на народном счете? Регистрируйтесь в Пульсе и голосуйте по ссылке.

Чем больше голосов — тем больше шансов ⚡️
https://tinkoff-invest.onelink.me/2065005593/xjisugzu",233973,1661787443,n
610,"У нас отличный конкурс — раздаем 10 фирменных футболок за ваши истории!

Условия супер-простые: опубликуйте отдельным постом небольшой рассказ, почему вы инвестируете, и отметьте наш аккаунт [club202887315|Тинькофф Инвестиции]! Мы внимательно изучим ваши истории и выберем 10 победителей. 

Итоги подведем после 12 сентября, а подарки доставим в течение 10 дней. 

Легкая авантюра, которая позволит разжиться крутым мерчем, желаем удачи!

Полные правила конкурса тут:
https://acdn.tinkoff.ru/static/documents/promo-why-are-you-investing.pdf",234066,1661863697,n
611,"🔥 Делимся с вами классическим набором инструментов и стратегий аналитика. Они помогут грамотно подойти к выбору компаний и инвестировать в лучшие из них. 

📌 А еще рекомендуем изучить наш курс «Инвестидеи: какой аналитике стоит доверять» по ссылке: https://tinkoff-invest.onelink.me/2065005593/9u53wd6h",234074,1661869060,n
612,"🌾 Сообщения о рекордном урожае зерновых в России, а также данные об экспорте подогрели интерес к сектору. Но заработать можно не только на акциях аграриев, но и с помощью фьючерса на индекс пшеницы. Сегодня Мосбиржа начала торги этими инструментами. 

Базисный актив фьючерсного контракта — биржевой индекс пшеницы, который рассчитывается Национальной товарной биржей (входит в группу Мосбиржи).

Параметры фьючерсного контракта на индекс пшеницы:
• размер лота — 1 тонна;
• котировка в рублях за тонну пшеницы;
• минимальный шаг цены — 10 рублей;
• стоимость шага цены —10 рублей;
• торговый код — WHEAT.
 
🍞 Фьючерсы доступны и для клиентов Тинькофф. К торгам допущены контракты с исполнением в сентябре, октябре, ноябре, декабре 2022 года: https://tinkoff-invest.onelink.me/2065005593/bqslmheg 

Один такой контракт сейчас стоит около 13 500 руб, несмотря на весомый размер лота. Обратите внимание, чтобы совершать сделки такими фьючерсами, нужно иметь около четверти от суммы в качестве обеспечения (подойдут как рубли на счету, так и акции ликвидных компаний). 
 
Вы можете пройти бесплатное обучение в нашей Академии инвестиций, чтобы разобраться с торговлей на срочном рынке: 
https://tinkoff-invest.onelink.me/2065005593/zgzvuo8f",234107,1661957650,n
613,"🎉 Главная соцсеть для инвесторов в России отмечает свой День рождения с Шуфутинским и подарками для всех

❗️ Пульсу — три года ❗️

Отметим инвестпраздник первым концертом российского артиста — Михаила Шуфутинского — в метавселенной. Что?! Да! Будущее с нами уже настало: заходите на наш праздник в Decentraland — теперь на этой виртуальной площадке не только JPMorgan и Louis Vuitton, но и Пульс ☝

🔹 За прохождение квеста на нашей метавечеринке — вручим всем участникам NFT-токен и виртуальные награды в Пульсе. 

🔹 А всем новым пользователям нашей инвестсоцсети, которые зарегистрируются в ней со 2 по 9 сентября, по промокоду TINVPULSEHB (присылайте его без дополнительных слов в чат приложения Тинькофф Инвестиций) будем дарить подарочную акцию на сумму до 10 000 рублей.

Регистрируйтесь в Пульсе по ссылке: https://tinkoff-invest.onelink.me/2065005593/pulsehb

А инструкцию по подключению к праздничной вечеринке ищите здесь: https://pulsebday.tinkoff.ru/ 

Присоединяйтесь, у нас не только приумножают капиталы, но и находят единомышленников и друзей на всю жизнь 👍",234113,1662013055,n
614,"Еще никогда инвестиции в себя не были такими выгодными 
Меняем подарочные акции на знания 

Для новых пользователей Тинькофф Инвестиций и нашей инвестиционной Академии стартовала акция. Проходите уроки из курсов «Что нужно знать об инвестициях», «Как работают акции», «Как работают облигации» и «Как работают биржевые фонды» и получайте подарки: https://tinkoff-invest.onelink.me/2065005593/bro3gk92

Одна завершенная тема — одна акция. А если закончите все четыре курса — наградим вас на пятерку — пятой мега-акцией бо́льшей стоимости.

Принять участие в активности могут:

- пользователи, открывшие у нас брокерский счет с 25 августа по 7 октября (после регистрации в Тинькофф Инвестициях у вас будет 90 дней, чтобы пройти курсы и забрать подарки).

- а также инвесторы, которые раньше не проходили указанные курсы, либо не сдали по ним экзамены, и те, кто не совершал на момент участия в акции ни одной операции по брокерскому счету и ИИС. Пришлем вам приглашение, ждите!

Инвестируйте в себя и в свой портфель с умом!

Подробные условия акции по ссылке: https://acdn.tinkoff.ru/static/documents/promo-investment-academy.pdf 

#академия_инвестиций #акция",234165,1662099256,n
615,"🗓 Никто не перевернет календарь, кроме нас! Давайте сделаем это вместе!
2 и 3 сентября празднуем День рождения Пульса в метавселенной

Присоединяйтесь по ссылке: https://pulsebday.tinkoff.ru/ 
🎁 Всем участникам приготовили подарки 🎁

Вас ждет первый метаконцерт российского артиста: пока горят костры рябин, 2 сентября с 16:00 мск и 3 сентября с 18:00 мск в виртуальном пространстве для нас выступит Михаил Шуфутинский 🍂

💥 Встречаемся в Decentraland — будет жарко: там — наш собственный тематический парк Tinkoff Pulse Park, квесты, развлечения и море общения! 

Инструкцию, как зарегистрироваться в метапространстве, смотрите тут — https://pulsebday.tinkoff.ru/ 

❗️ А если не планируйте подключаться к Decentraland, прямой эфир с празднования Дня Рождения Пульса в метавселенной, только сегодня — с 15:30 мск — в канале Инвестерика на YouTube будет вести Сергей Мезенцев. Не пропустите вечеринку года! Подключайтесь по ссылке: https://youtu.be/8aptvQm1mGI 

Всех ждем!

#Пульсу_3_года",234186,1662109204,n
616,"🥳 Пульс празднует трехлетие в прямом эфире!

Подключайтесь к YouTube-трансляции с нашего инвестпраздника в метавселенной Decentraland по ссылке: https://youtu.be/8aptvQm1mGI Эфир стартует в 15:30 мск.

🏞 Тематический парк Пульса, квесты и прочие метаразвлечения тестирует на канале Инвестерика Сергей Мезенцев. А также не пропустите: в 16:00 мск — первый в метавселенной концерт российского артиста — Михаила Шуфутинского (все — в честь нашего Дня рождения 3 сентября!) 😉 

🔹 Смотрите стрим из метавсленной в YouTube: https://youtu.be/8aptvQm1mGI 

🔹 или подключайтесь ко всем активностями сами и получайте призы 🎁 Инструкция, как попасть в Decentraland, тут: https://pulsebday.tinkoff.ru/ 

#Пульсу_3_года",234201,1662121387,n
617,"Описываем самые распространенные модели поведения на бирже с точки зрения их психологической составляющей 🔥

Еще больше о том, как контролировать свое поведение, выбирать стратегию и грамотно составлять портфель, можно узнать из курса «Как выбрать стратегию инвестирования» https://tinkoff-invest.onelink.me/2065005593/wt6ozn7u",234228,1662195601,n
618,"Стартует Российский инвестиционный чемпионат — Тинькофф Инвестиции разыграют 100 млн рублей 

Игры кончились, начинается Российский инвестиционный чемпионат — РИЧ-2022. Принять участие может любой клиент Тинькофф Инвестиций, а призовой фонд составляет 100 млн руб. Призов будет очень много, а побороться за них — очень просто. 

Что и когда? 

С 7 сентября по 31 октября запускаем первый этап турнира. 
Призы будут зависеть от размера игрового счета: 
• до 300 тыс. руб. при размере игрового счета 10—50 тыс. руб.;
• до 500 тыс. руб. при счете 50—100 тыс. руб.;
• до 700 тыс. руб. при счете 100—500 тыс. руб.;
• до 1 млн руб. при счете 0,5—1 млн руб.;
• до 1,5 млн при счете от 1 млн руб.
 
В каждой категории будет 10 победителей — пользователей, показавших лучшую доходность на дистанции турнира. Первые итоги подводим 1 ноября. 
 
Второй этап стартует сразу после первого, его итоги подводим 23 декабря. Призы будут еще жирнее: 
до 500 тыс. руб. при размере игрового счета 10—50 тыс. руб.;
• до 700 тыс. руб. при счете 50—100 тыс. руб.;
• до 1 млн руб. при счете 100—500 тыс. руб.;
• до 1,5 млн руб. при счете 0,5—1 млн руб.;
• до 2,5 млн при счете от 1 млн руб.
 
Таким образом, в общей сложности в двух этапах будет 100 победителей, которые получат денежные призы! И это еще не все — на призовые акции смогут претендовать лидеры в отдельных группах игроков. 
 
Что нужно делать? 

Да ничего особенного. Подключайтесь к турнирам, покупайте и продавайте акции, облигации и другие инструменты. Игровым можно назначить любой свой существующий счет в Тинькофф Инвестициях или открыть новый, кроме ИИС.
 
Можно шортить, использовать маржинальную торговлю или покупать акции в лонг. Главное — результат. Если ваши решения окажутся более эффективными, чем у других игроков, то получайте призы. Как показывает опыт предыдущих турниров, выиграть имеет шансы любой инвестор — новичок или профессионал. 

Поехали! 
https://tinkoff-invest.onelink.me/2065005593/ts1bqvhh",234290,1662378410,n
619,"🍂 Календарь перевернули, а праздник продолжается

Дарим подарки и принимаем поздравления с трехлетием нашей инвестсоцсети Пульс. Как нас поздравляют в YouTube https://youtu.be/jdvp-o1Jh6I 🥳

🔹 А если тоже хотите стать частью нашего инвестсообщества — регистрируйтесь в Пульсе до 9 сентября и получайте акцию на сумму до 10 000 рублей в подарок. Все — в честь нашего трехлетия на бирже. Чтобы получить презент — не забывайте ввести промокод TINVPULSEHB в чат приложения без дополнительных слов. 
https://tinkoff-invest.onelink.me/2065005593/pulsehb

🔹 Ну а если еще не были на нашем празднике в метавселенной Decentraland — не упустите шанс побродить по Tinkoff Pulse Park, сплясать под метаШуфутинского и поджечь костры рябин по ссылке: https://pulsebday.tinkoff.ru/ 🎉 VR-очки и прочая гарнитура для посещения не нужны 

🎁 Кстати, всем прошедшим наш инвестквест в метавселенной дарим NFT-токен — чтобы его получить, нужен цифровой кошелек в Decentraland. Как его завести — писали в Пульсе.

Подключайтесь, с нами не соскучишься 😉",234303,1662395610,n
620,"⌨ Обратим внимание: в решении ЦБ по иностранным акциям из «недружественных» стран — ни слова про фьючерсы, это значит торги ими не меняются ☝

Базовым активом для инструмента выступает созданный в 1999 году фонд Invesco QQQ ETF Trust, который копирует состав индекса NASDAQ 100 — в него входят преимущественно акции технологических компаний, таких как Apple (12,58%), Microsoft (10,92%), Amazon (6,14%) и прочие. Среднегодовая доходность фонда за последние 10 лет составляет 17,25%.

💵 Фьючерсный контракт номинирован в долларах США. Но торги и расчеты будут производиться в российских рублях. Будут доступны контракты с исполнением в декабре, марте, июне и сентябре. Тикер — NASD. 

Фьючерсы на Invesco QQQ ETF Trust расчетные. Это значит, что после исполнения контракта инвесторам зачислится только результат сделки — прибыль или убыток. Никаких ценных бумаг зачисляться не будет. С помощью фьючерса можно зарабатывать как на росте индекса (взяв его в «лонг»), так и на его падении («открыв шорт»). 

📌 Подробнее о торговле фьючерсами можно узнать в нашей Академии инвестиций: https://tinkoff-invest.onelink.me/2065005593/palwd1ld 
 
#новости",234378,1662468307,n
621,"Разыгрываем 100 млн рублей среди участников Турниров!

Сегодня начинается первый этап Российского инвестиционного чемпионата — РИЧ-2022 — крупнейшего соревнования среди инвесторов в России 

Готовы доказать свое инвестмастерство, показать класс по доходности и оказаться среди сотни победителей, которые получат от нас денежные призы — подключайтесь! Это абсолютно бесплатно 

Все, как в обычном Турнире: 

• игроки соревнуются друг с другом в соразмерных их опыту и финансовым возможностям группах по 45 человек;

• в лидеры выходят те пользователи, у которых наибольшая доходность;

• инвесторы, занявшие в своих группах первые три места по доходности — получают от нас подарочные акции 

• а топ-50 игроков по итогам первого и второго этапов турнира наградим денежными призами 

Чем больше счет на старте инвестсоревнования — тем больше может быть приз! 

• Максимальная награда в первом этапе РИЧ — 1,5 млн рублей (будет продолжаться до 31 октября);

• Во втором (начнется сразу после первого и завершится 23 декабря) — 2,5 млн рублей!

Не упустите свой шанс, подключайтесь к соревнованиям инвесторов по ссылке: https://tinkoff-invest.onelink.me/2065005593/ts1bqvhh и выигрывайте с нами.

Все подробности о РИЧ-2022 — ищите в посвященном Турнирам канале Пульса — Tinkoff_Kombat, там ждут только вас 

#турниры",234440,1662553644,n
622,"🔥 Сегодня мы продолжим изучать основные инструменты теханализа и остановимся на таймфреймах — временных промежутках, на которых рассматривается график.

📌 Также, рекомендуем пройти наш курс «Основы технического анализа», он будет полезен не только опытным и продвинутым спекулянтам, но и пассивным инвесторам.
https://tinkoff-invest.onelink.me/2065005593/j24vphja",234464,1662643320,n
623,"🔥 Новая стратегия на российском рынке

Последнюю рублевую стратегию мы выпускали в начале апреля. Тогда санкции вводили ежедневно, иностранные компании одна за одной объявляли о своем уходе, ключевая ставка была под 20%, инфляция почти 18%, а доллар — выше 80 рублей. Финансовые рынки сильно штормило. Казалось, что российскую экономику и бизнес ждет глубокий кризис, из которого невозможно будет выбраться. 

⌚ Но с тех пор прошло время. 
Экономика начала постепенно восстанавливаться, прогнозы по ней — улучшаться. Компании начали делиться результатами своей деятельности. Бизнесы многих из них проявили устойчивость, а некоторые даже выиграли от сложившейся ситуации. После месяцев неуверенности инвесторы тоже стали постепенно возвращаться на фондовый рынок, о чем говорят увеличивающиеся объемы торгов Мосбиржи и индекс торговой активности. Более того, покупки ценных бумаг начали превалировать над их продажами. Стало понятно, что российский рынок наметил курс на восстановление. 

В связи с этим мы подготовили новую инвестиционную стратегию, где рассказываем:
📍как будет развиваться экономика России;
📍какие отрасли справляются с кризисом, а какие тяжело переживают его;
📍какие облигации и акции сейчас выбрать, а какие лучше не трогать.

#стратегия по ссылке: https://www.tinkoff.ru/invest/research/strategy/2022-2023-russian-market/?utm_sourse=smm.inv&utm_medium=smm.unp&utm_campaign=smm.inv.2023",234500,1662727042,n
624,"🌐 Будущее — за технологиями 

Одна из наиболее перспективных компаний российского IT — Selectel выпускает облигации с ожидаемой доходностью около 12% годовых. Сейчас их можно приобрести напрямую ☝

Почему это интересно?

➕ Selectel предоставляет облачные инфраструктурные сервисы и услуги датацентров. Аналитики называют эти направления самыми перспективными в области IT в ближайшие годы.

➕ Компания была основана бывшими акционерами соцсети «ВКонтакте» 14 лет назад. Сегодня она входит в топ-4 поставщиков инфраструктуры как сервиса (9% рынка) и имеет 23 000 клиентов.

➕ Более того, финансовые показатели Selectel растут. Например, ее выручка за первое полугодие 2022-го увеличилась на 64% год к году до 3,6 млрд рублей, а EBITDA составила 1,9 млрд рублей (+73% относительно аналогичного периода прошлого года).

➕ Рейтинг эмитента: А (RU) от АКРА и ruA от Эксперт РА.

📌 Подробности: 

◾️ Ставка купона: около 12%, зависит от спроса во время размещения. 
◾️ Минимальное участие: ₽10 000.
◾️ Срок обращения: 3 года.
◾️ Сбор поручений: до 15:00 мск 15 сентября. 

📌 Какие есть риски? 

Цены на комплектующие и оборудование могут вырасти, а клиентский спрос на фоне общей макроэкономической конъюнктуры — снизиться.

Участвовать в размещении можно по ссылке: https://tinkoff-invest.onelink.me/2065005593/39wul8yi",234536,1662975808,n
